time,AWS,CHIRPS,WRF
21.08.2009,0,0,0.249562
22.08.2009,1.066666667,1.771959,0.024235966
23.08.2009,0,2.108376,0.03058958
24.08.2009,0,0.13968097,0.16510022
25.08.2009,3.5,0,0.30131996
26.08.2009,0.033333333,0,0.45928016
27.08.2009,0,0.024902344,0.04265452
28.08.2009,0.166666667,0,0.026432611
29.08.2009,0,0,0.014443382
30.08.2009,0,0,0.058255207
31.08.2009,0,0.9837461,0.19978093
01.09.2009,0,0,0.11594243
02.09.2009,0.5,0,0.022908814
03.09.2009,0.933333333,0,0.23207048
04.09.2009,0,0,0.8327324
05.09.2009,0,0,0
06.09.2009,0,0,0
07.09.2009,0,0,0
08.09.2009,0,0,0.016163528
09.09.2009,0,0,0.23742464
10.09.2009,0.233333333,0.9358864,1.2764757
11.09.2009,0.566666667,3.8390207,1.6836772
12.09.2009,0,0,0.13636152
13.09.2009,0.633333333,0,0.124443375
14.09.2009,0,0,0.21987249
15.09.2009,0.333333333,0,0
16.09.2009,0.266666667,0.13401167,0.42404848
17.09.2009,0,1.2322197,1.0860484
18.09.2009,0.633333333,0,2.1572287
19.09.2009,0,0,0.4113785
20.09.2009,0,0,0.8976818
21.09.2009,0,3.9070265,0.36592942
22.09.2009,0,2.154043,0.007149059
23.09.2009,0,0.17349422,0.61918205
24.09.2009,1.433333333,0.27841657,0.23669474
25.09.2009,0,0.052379098,0.41399267
26.09.2009,0,3.616629,0.40357843
27.09.2009,0,0,2.2350793
28.09.2009,0,0,0.15821898
29.09.2009,0,0,0.032358088
30.09.2009,0,0,0.12106931
01.10.2009,1.066666667,0,1.467311
02.10.2009,8.933333333,0.68574286,4.1376557
03.10.2009,0.133333333,0,2.5923953
04.10.2009,0.766666667,0,0.20356168
05.10.2009,0.466666667,0,1.2872143
06.10.2009,1.666666667,0.2563899,2.8317204
07.10.2009,1.033333333,0,0.20323002
08.10.2009,0,0,0.4755021
09.10.2009,2.7,2.8146398,1.0598879
10.10.2009,1.2,0.42805466,1.9094852
11.10.2009,4.133333333,0.31206414,1.908273
12.10.2009,2.6,0.9918434,2.6515572
13.10.2009,0,0,0.045686927
14.10.2009,0.133333333,2.0353847,0.15210521
15.10.2009,0.8,0.09238789,4.176805
16.10.2009,3.166666667,6.002266,6.1735177
17.10.2009,6,1.1275934,2.309851
18.10.2009,15.4,5.749206,4.418823
19.10.2009,10.16666667,5.5014377,4.778736
20.10.2009,10.13333333,1.668936,6.7141333
21.10.2009,6.3,8.655875,5.8290696
22.10.2009,12,2.5808544,3.310264
23.10.2009,13.86666667,10.331831,4.481943
24.10.2009,9.8,1.4864379,7.448088
25.10.2009,10.3,3.1855612,6.180068
26.10.2009,9.5,3.0979865,5.977684
27.10.2009,6.933333333,4.4287996,1.8851366
28.10.2009,8.833333333,3.159353,3.5770533
29.10.2009,5.966666667,13.545773,4.6111383
30.10.2009,0.633333333,0,0.26150364
31.10.2009,0.9,0,0
01.11.2009,7.033333333,3.3110754,3.987923
02.11.2009,1.633333333,3.0534668,3.259531
03.11.2009,1.633333333,0.22219904,1.8088132
04.11.2009,0,1.5369793,0
05.11.2009,0,0,0
06.11.2009,0,0,0
07.11.2009,0,0,0
08.11.2009,0,0,0
09.11.2009,0,0,0
10.11.2009,0,0,1.0965885
11.11.2009,0,0,0.93228674
12.11.2009,1.133333333,0.03532771,3.472339
13.11.2009,7.5,0.68526036,3.4382293
14.11.2009,5.433333333,3.8309324,5.68717
15.11.2009,2.666666667,6.294339,8.162026
16.11.2009,6.066666667,12.798596,2.880266
17.11.2009,7.966666667,2.3740592,0.9953959
18.11.2009,3.966666667,2.6636703,3.63112
19.11.2009,2.266666667,0,0.5318613
20.11.2009,5.133333333,1.0223956,1.7962203
21.11.2009,2.033333333,2.8045914,0.92225605
22.11.2009,8.5,1.6782804,1.8975934
23.11.2009,10.1,1.9799657,6.8691025
24.11.2009,6.866666667,3.6643674,3.502011
25.11.2009,6,5.4901524,5.7544017
26.11.2009,7.233333333,4.661832,8.876662
27.11.2009,7.166666667,4.2070465,7.336485
28.11.2009,6.333333333,4.9258723,7.3010535
29.11.2009,15.13333333,1.8890866,3.181527
30.11.2009,6.666666667,6.618817,1.2605897
01.12.2009,0.7,6.593865,4.146693
02.12.2009,10.2,2.1255496,4.4143424
03.12.2009,8.766666667,1.9686764,5.795492
04.12.2009,4.533333333,0.2997958,0.7057879
05.12.2009,2.266666667,0.985549,0.49115726
06.12.2009,2.733333333,3.5076635,0.26119742
07.12.2009,0.366666667,0.8603744,0.2353081
08.12.2009,3.8,2.1054606,4.382137
09.12.2009,4.433333333,1.0539868,4.965065
10.12.2009,0,0.6697024,4.631196
11.12.2009,0.366666667,3.2359695,5.35434
12.12.2009,0.066666667,0.2048023,4.788192
13.12.2009,3,0.49905148,5.213267
14.12.2009,1.533333333,1.2084106,8.398707
15.12.2009,2.833333333,1.4336756,4.733399
16.12.2009,7.366666667,1.097637,1.6070417
17.12.2009,4.366666667,0.954886,2.8366811
18.12.2009,7.566666667,1.1599663,4.652378
19.12.2009,7.066666667,5.9929667,7.8968105
20.12.2009,13.23333333,11.115331,4.727157
21.12.2009,6.033333333,5.1692576,2.4597692
22.12.2009,13.7,8.340298,6.5154505
23.12.2009,13.36666667,4.5389357,9.722961
24.12.2009,10.5,2.6163106,7.774301
25.12.2009,1.1,6.413473,11.168072
26.12.2009,1.066666667,6.9905233,3.510318
27.12.2009,7.7,1.005688,0.55675715
28.12.2009,0.266666667,0.22147672,0.32709515
29.12.2009,0,0.2668151,0.42682987
30.12.2009,0,2.6216726,0.72826725
31.12.2009,0,1.3699434,0
01.01.2010,0,1.6281189,0.6243083
02.01.2010,0,2.0409853,3.903031
03.01.2010,0.4,0.73003453,2.9768467
04.01.2010,3.2,0.008136057,7.5400047
05.01.2010,1.933333333,0.79600734,6.0713153
06.01.2010,0,1.3750199,5.7194657
07.01.2010,0,0.17641287,1.00015
08.01.2010,0.966666667,0.44845536,7.43362
09.01.2010,4.9,6.7021813,6.822295
10.01.2010,9.933333333,7.142323,6.4326863
11.01.2010,1.7,3.1185458,1.2975335
12.01.2010,0.733333333,6.3201528,0.42858982
13.01.2010,1.066666667,4.2969995,9.124175
14.01.2010,8.333333333,3.7733562,5.055583
15.01.2010,6.066666667,1.0955731,5.0515676
16.01.2010,1.933333333,0.53032714,2.9717355
17.01.2010,5.633333333,1.7159153,2.091329
18.01.2010,3.433333333,4.6991696,3.8005226
19.01.2010,3.566666667,3.3099906,2.4622333
20.01.2010,3.566666667,2.6390016,6.797141
21.01.2010,6.566666667,0.14485306,5.253971
22.01.2010,15.13333333,4.485438,9.356062
23.01.2010,8.233333333,7.9285736,10.695023
24.01.2010,2.333333333,2.0169709,11.527739
25.01.2010,0,6.753336,2.345514
26.01.2010,0,4.0816255,0.41964453
27.01.2010,0,2.0823376,1.6726491
28.01.2010,0,1.2740841,1.7049888
29.01.2010,0.2,1.490702,1.1775448
30.01.2010,6.933333333,0.10647954,5.229327
31.01.2010,0,0,0
01.02.2010,0,0,0.006931752
02.02.2010,0,0,0.009510359
03.02.2010,0,0,0.04011336
04.02.2010,6.966666667,0,0.22009805
05.02.2010,17.83333333,1.2209648,10.562538
06.02.2010,15.56666667,0,12.853909
07.02.2010,8.266666667,23.523396,6.315448
08.02.2010,0.433333333,0,0.33024454
09.02.2010,0,1.1305606,5.9287157
10.02.2010,5.333333333,4.8700585,3.464354
11.02.2010,3.5,8.631449,7.220776
12.02.2010,4.1,0.014687817,4.180337
13.02.2010,2.933333333,3.337364,4.8704357
14.02.2010,9.666666667,3.4879403,8.254485
15.02.2010,4.266666667,7.7054687,8.315021
16.02.2010,0,16.796566,4.7885785
17.02.2010,0,3.9958088,5.238929
18.02.2010,0.3,0.32073462,0.54097587
19.02.2010,1.166666667,0,1.6132581
20.02.2010,1.833333333,0.43972725,5.8488784
21.02.2010,5.366666667,6.207227,7.040366
22.02.2010,0,2.711148,1.6931535
23.02.2010,0,1.8857968,0.2123551
24.02.2010,0,2.1105757,0.5517487
25.02.2010,0,1.4428774,1.206294
26.02.2010,0,1.1553847,3.2647629
27.02.2010,0,4.00842,5.4355364
28.02.2010,0,0.37858543,4.4570093
01.03.2010,4.833333333,11.786234,14.502983
02.03.2010,5.6,7.7574058,8.765372
03.03.2010,5.9,1.9362589,9.853387
04.03.2010,6.033333333,2.9810896,3.923717
05.03.2010,6.8,2.3162458,0.97289765
06.03.2010,9.3,0.7586617,4.524109
07.03.2010,5.266666667,4.050601,3.9090707
08.03.2010,0,3.0670638,0.33999547
09.03.2010,1.9,0,0
10.03.2010,4.266666667,4.2021174,3.4975283
11.03.2010,2.366666667,5.9350166,13.769522
12.03.2010,3.466666667,4.2310405,11.459744
13.03.2010,1.466666667,7.766833,6.001676
14.03.2010,0.9,3.5124066,2.7616425
15.03.2010,13.06666667,3.1828287,12.188897
16.03.2010,4.3,15.757615,14.876545
17.03.2010,4.9,0.030807082,4.52107
18.03.2010,2.233333333,0.30222318,3.0284197
19.03.2010,2.133333333,1.1788133,1.2300997
20.03.2010,0,1.1464664,0.014568888
21.03.2010,0,0.122957915,0.49418494
22.03.2010,5.6,10.204169,7.9138227
23.03.2010,5.6,2.163105,11.55224
24.03.2010,2.433333333,3.2903495,3.8050876
25.03.2010,9.7,2.9791183,9.891331
26.03.2010,2.666666667,0.6975976,2.6069725
27.03.2010,1.766666667,0,2.48672
28.03.2010,12.23333333,3.1165266,12.22448
29.03.2010,7.866666667,9.318124,9.619359
30.03.2010,6.9,2.915247,16.464565
31.03.2010,8.2,11.954555,12.684083
01.04.2010,5.8,13.154075,6.8312974
02.04.2010,2.8,8.531105,2.4127443
03.04.2010,6.2,0.5113821,2.9665494
04.04.2010,6.033333333,4.1349835,11.793158
05.04.2010,2.433333333,2.4416258,7.746866
06.04.2010,11.7,2.83993,4.8969665
07.04.2010,12.8,3.6457937,8.995522
08.04.2010,5.366666667,1.4390283,0.7924069
09.04.2010,2.333333333,0.81159115,2.903633
10.04.2010,1.533333333,0.30556452,4.6973467
11.04.2010,0,0,1.4132392
12.04.2010,0,0,0.21118608
13.04.2010,0,0,0.004190186
14.04.2010,0,0,0.13682686
15.04.2010,0,0.336171,1.1401907
16.04.2010,2.333333333,0.55322105,3.6596222
17.04.2010,0.766666667,0.47979414,0.25835934
18.04.2010,0,0,0
19.04.2010,0,0.19846126,0.15754615
20.04.2010,0,0.70528054,0.5521827
21.04.2010,2.433333333,0,0.35284483
22.04.2010,0,0.08096443,0.3556322
23.04.2010,0.666666667,0,0.19470887
24.04.2010,0,0,0.017681763
25.04.2010,6.233333333,1.0519676,4.779133
26.04.2010,0.633333333,1.6688874,1.8430752
27.04.2010,1.333333333,9.130212,0.14478873
28.04.2010,0,0,3.1187336
29.04.2010,0.433333333,0,3.1441746
30.04.2010,5.466666667,2.7533329,3.9143353
01.05.2010,10.43333333,6.7558746,3.4946828
02.05.2010,8.866666667,3.9505744,2.8077464
03.05.2010,1.433333333,0.7905949,3.1718726
04.05.2010,0,0.19199306,5.583836
05.05.2010,0,1.9157815,0.22036067
06.05.2010,4.133333333,2.4769516,0.45660043
07.05.2010,0,0,0.041836694
08.05.2010,0,0.051414017,0
09.05.2010,0.866666667,0,0.06623957
10.05.2010,0,0.29481378,0.2662741
11.05.2010,0,0,0.75029266
12.05.2010,0,0.01217022,0.6328677
13.05.2010,0,0,0.4595642
14.05.2010,1.933333333,0,0.84486836
15.05.2010,0,0,0.026389495
16.05.2010,0,0,0.07065177
17.05.2010,0,0,0.33924356
18.05.2010,0,0,0.033597406
19.05.2010,0.366666667,0,0.008270322
20.05.2010,3.1,0.082532264,0.43790397
21.05.2010,1.4,4.29996,3.1955807
22.05.2010,0,0.41832182,0.08196358
23.05.2010,0,0,0
24.05.2010,0,0,0
25.05.2010,0,0,0
26.05.2010,0,0.028454304,0.20790945
27.05.2010,0,4.175027,6.8457212
28.05.2010,0,0.12357124,1.2617416
29.05.2010,0,0,0.33895293
30.05.2010,0,0,3.2338765
31.05.2010,0,0.007013811,1.9196012
01.06.2010,0,0.103035055,0.30318072
02.06.2010,0,0.21834259,1.4695776
03.06.2010,0,0.5498955,0.34800157
04.06.2010,0.066666667,0.07048338,0
05.06.2010,0,0,0
06.06.2010,0,0,0.007418363
07.06.2010,0,0,0.3360702
08.06.2010,0,0,0
09.06.2010,0,0,0
10.06.2010,0,0.4148005,0
11.06.2010,0,0,0
12.06.2010,0,0,0
13.06.2010,0,0,0.04300774
14.06.2010,0,0,0.24215716
15.06.2010,0,0,0
16.06.2010,0,0,0
17.06.2010,0,0,0.32077104
18.06.2010,3.833333333,0,0.016362188
19.06.2010,1.166666667,0.026361048,0.01564901
20.06.2010,0,0.57854784,3.2674305
21.06.2010,0,0.26318765,0.21027738
22.06.2010,0,0,0
23.06.2010,0,0,0
24.06.2010,0,0,0
25.06.2010,0,0,0
26.06.2010,0,0,0
27.06.2010,0,0,0.06653534
28.06.2010,0,0,0
29.06.2010,0.433333333,0,0.42531857
30.06.2010,1,0.22257975,1.1261816
01.07.2010,0,0,0.04308833
02.07.2010,0,0,0.44085646
03.07.2010,0,0,0
04.07.2010,0,0,0
05.07.2010,0,0,0
06.07.2010,0,0,0
07.07.2010,0,0,0
08.07.2010,0,0,0
09.07.2010,0,0,0.57908684
10.07.2010,0,0.9179573,0.13999635
11.07.2010,0,0.09034351,0.032949958
12.07.2010,0,0,1.2008469
13.07.2010,0.233333333,0.34436345,0.5538017
14.07.2010,0,0.032890335,0.10830549
15.07.2010,0,0.032890335,0
16.07.2010,0,0.24461333,0.009801968
17.07.2010,0,0,0.20788473
18.07.2010,0.2,0,0.9920142
19.07.2010,0.233333333,0,0.4097206
20.07.2010,0,0,0
21.07.2010,0,0,0.006585946
22.07.2010,0,0,0
23.07.2010,0,0,0
24.07.2010,0,0,0
25.07.2010,0,0,0
26.07.2010,0,0,0
27.07.2010,0,0,0.035755377
28.07.2010,0,0,0
29.07.2010,0,0,0.001953453
30.07.2010,0,0.20446475,0.060784403
31.07.2010,0,0.07122571,0.18346429
01.08.2010,0,0.16350555,0.08181873
02.08.2010,0,0,0
03.08.2010,0,0,0
04.08.2010,0,0,0
05.08.2010,0,0,0
06.08.2010,0,0,0
07.08.2010,0,0,0
08.08.2010,0,0,0
09.08.2010,0,0,0
10.08.2010,0,0,0
11.08.2010,0.2,0,0
12.08.2010,0.866666667,0,0.10858847
13.08.2010,0,0,0
14.08.2010,0,0,0
15.08.2010,0,0.018220777,0.007279859
16.08.2010,0,0,0.40433127
17.08.2010,0,0,0
18.08.2010,0,0,0
19.08.2010,0,0,0
20.08.2010,0,0,0
21.08.2010,0,0,0.17080355
22.08.2010,0.233333333,0,0
23.08.2010,0,0,0
24.08.2010,0,0,0
25.08.2010,0,0,0
26.08.2010,0,0,0
27.08.2010,0,0,0.07985731
28.08.2010,0,0,0.36942592
29.08.2010,1.266666667,0.46344906,0.53823537
30.08.2010,0.666666667,1.8796868,0.10139755
31.08.2010,0,1.742642,0
01.09.2010,0,0,0.31860676
02.09.2010,0,0,0.25488392
03.09.2010,0.466666667,2.6793232,0.46901616
04.09.2010,1.7,2.8382423,2.0403705
05.09.2010,0.866666667,0.75445473,0.9334323
06.09.2010,0,0,0.009355227
07.09.2010,0.5,0,0.6384679
08.09.2010,0.833333333,0.48928759,1.4855579
09.09.2010,0,0,0.640836
10.09.2010,0,0,0
11.09.2010,0,0,0.41698542
12.09.2010,0,0,0.060021803
13.09.2010,0,0,1.3767451
14.09.2010,0.1,0,0.09555455
15.09.2010,0,0,1.5299265
16.09.2010,0,0,0.09015821
17.09.2010,0,0,0
18.09.2010,0,0,0
19.09.2010,0,0,0.003895203
20.09.2010,0,0,0.6510109
21.09.2010,0,0,0.3436737
22.09.2010,0,0,0.1609885
23.09.2010,0,0,0
24.09.2010,2.033333333,0,0.24326055
25.09.2010,9.6,4.2651134,1.6888891
26.09.2010,1.6,0.31468672,0.690663
27.09.2010,0.9,0.117117964,0.1968816
28.09.2010,1.666666667,0.21178763,0.37191066
29.09.2010,3.033333333,1.8553877,0.72269046
30.09.2010,0,5.98035,0.58389735
01.10.2010,5.666666667,0.8406722,1.7869236
02.10.2010,0,0,0.012470007
03.10.2010,0,4.025817,0
04.10.2010,0,0,1.1137416
05.10.2010,0.566666667,0,3.1126108
06.10.2010,0,0.39204383,0.4871289
07.10.2010,0.5,0.55477005,3.7700982
08.10.2010,0.6,0,2.750373
09.10.2010,0.2,2.0876808,2.488606
10.10.2010,0.2,0,0.15987077
11.10.2010,0,0,1.9373448
12.10.2010,1.433333333,0,1.1585488
13.10.2010,2.2,0,2.4086425
14.10.2010,0.266666667,0,1.0385811
15.10.2010,1.433333333,0,1.6862423
16.10.2010,0.566666667,4.804576,4.0687065
17.10.2010,0,3.367516,4.883802
18.10.2010,4.866666667,5.914017,6.4219446
19.10.2010,8.366666667,16.213282,8.797473
20.10.2010,5.9,5.8393083,4.274406
21.10.2010,0,0.9178158,0.24761906
22.10.2010,0,0.03333751,0.26179987
23.10.2010,0,3.153381,0.083927125
24.10.2010,0,1.5335352,0.05931374
25.10.2010,0,0.8379151,4.936346
26.10.2010,0,1.1769915,4.1205263
27.10.2010,1,0.33220145,4.163779
28.10.2010,0,1.0686878,0.3239865
29.10.2010,0,2.2592916,0.04937509
30.10.2010,0,0.80565137,0.002975236
31.10.2010,0.366666667,1.751879,0.50126123
01.11.2010,1.633333333,7.435926,1.480655
02.11.2010,0.166666667,5.3603673,0.6327299
03.11.2010,0,1.5446639,0
04.11.2010,0,2.344705,0.066318594
05.11.2010,0.866666667,1.0075533,0.912328
06.11.2010,0,0,0.64029723
07.11.2010,0,5.4952173,0.08050931
08.11.2010,0.9,0.49800745,0.9058131
09.11.2010,0.266666667,0.05170315,3.1971004
10.11.2010,0,0.86811525,6.9148526
11.11.2010,13.13333333,6.1913176,5.003738
12.11.2010,10.9,5.0155206,3.984093
13.11.2010,11.53333333,2.8986914,2.2340746
14.11.2010,2.8,2.5995698,1.7151724
15.11.2010,8.133333333,0.9339946,3.3924272
16.11.2010,3.766666667,7.426788,2.9770536
17.11.2010,8.833333333,2.265561,6.702229
18.11.2010,9.966666667,1.5055342,1.1956201
19.11.2010,14.2,0.38613147,0.32136798
20.11.2010,0.4,0.5026077,1.535857
21.11.2010,5.1,1.9580282,0.32339838
22.11.2010,0.833333333,2.6277812,0.5068611
23.11.2010,0,0.30752864,0.2890587
24.11.2010,0,0.5860666,0.18315932
25.11.2010,2.866666667,4.544415,0.24663197
26.11.2010,10.3,5.5280685,1.367632
27.11.2010,9.1,0.40222895,2.1979759
28.11.2010,3.866666667,0.6368859,2.8628387
29.11.2010,0.533333333,0.30028418,0.70178515
30.11.2010,0,3.2168536,0.024962522
01.12.2010,0,6.734882,0
02.12.2010,1.433333333,0.34571227,1.987487
03.12.2010,0,8.951923,3.1895497
04.12.2010,24.16666667,2.7591398,6.2835774
05.12.2010,4.033333333,7.7144284,5.018486
06.12.2010,5.866666667,0.7621803,5.8759823
07.12.2010,14.13333333,3.5190806,7.021752
08.12.2010,6.6,1.1863369,5.6256456
09.12.2010,8.366666667,3.2123878,5.82346
10.12.2010,10.06666667,7.496381,4.308741
11.12.2010,2.733333333,1.89827,3.3853183
12.12.2010,0,2.300541,0.30047095
13.12.2010,0,1.2541989,0.23596388
14.12.2010,0,5.9207535,0
15.12.2010,0,0.85651815,1.8833951
16.12.2010,4.466666667,0.2418438,6.1574736
17.12.2010,1.4,2.1911995,5.821862
18.12.2010,2.533333333,4.772282,1.3060653
19.12.2010,2.433333333,2.768,1.058976
20.12.2010,2.833333333,3.1729436,7.3140116
21.12.2010,5.766666667,1.440564,5.399832
22.12.2010,10.06666667,2.672402,7.4849277
23.12.2010,13.36666667,4.182311,8.337734
24.12.2010,6.433333333,8.246577,9.156569
25.12.2010,1.466666667,5.595949,1.8495218
26.12.2010,10.46666667,1.7931582,4.4920087
27.12.2010,16.53333333,0.81901795,10.077619
28.12.2010,12.16666667,5.377164,5.4497495
29.12.2010,8.9,0.9031981,5.7817807
30.12.2010,3.7,3.110444,3.984684
31.12.2010,3.566666667,4.547866,1.9609556
01.01.2011,0,0.93905306,0.32225996
02.01.2011,0.633333333,0.099764004,0.73651046
03.01.2011,1.766666667,2.1954103,0.9228838
04.01.2011,0,2.5554128,1.4122101
05.01.2011,11.4,8.449495,6.355048
06.01.2011,3.4,8.183295,9.670977
07.01.2011,7.733333333,4.7487993,7.8623033
08.01.2011,2.266666667,1.5539063,4.4802537
09.01.2011,0.633333333,0.59260607,1.9185983
10.01.2011,5.4,1.9739166,3.4928195
11.01.2011,4.066666667,3.600832,6.3286138
12.01.2011,11.43333333,1.9168025,5.8871017
13.01.2011,6.233333333,2.7084727,8.972329
14.01.2011,5.1,1.5630776,7.437991
15.01.2011,5.533333333,0.21492912,7.2173305
16.01.2011,9.733333333,2.7589393,4.757894
17.01.2011,5.466666667,3.653003,2.8213608
18.01.2011,3.066666667,1.7836713,7.7342525
19.01.2011,0.7,3.6796103,3.5317166
20.01.2011,1.1,8.288295,2.209916
21.01.2011,0,4.751861,3.9851613
22.01.2011,0,0.94785494,0.07705411
23.01.2011,0,1.6152464,0.48008528
24.01.2011,0,0.37505257,0.56713015
25.01.2011,0,6.9955144,0.2985947
26.01.2011,0,5.062132,0.14761259
27.01.2011,2.433333333,10.216086,0.19720282
28.01.2011,4.966666667,9.950866,4.46542
29.01.2011,5.833333333,1.3915128,7.4059205
30.01.2011,12.46666667,2.701956,8.419978
31.01.2011,2.766666667,2.1294806,6.277424
01.02.2011,0,3.0983999,1.9579347
02.02.2011,2,0.68976134,2.7947688
03.02.2011,2.666666667,1.7504011,2.4715168
04.02.2011,4.166666667,7.0333743,4.315333
05.02.2011,6.066666667,3.2640152,3.2503507
06.02.2011,0.7,8.182251,2.3385441
07.02.2011,8.233333333,7.2567677,8.620013
08.02.2011,6.133333333,2.921166,10.130786
09.02.2011,5.033333333,2.2678864,9.270886
10.02.2011,6.7,5.1946583,8.260402
11.02.2011,4.533333333,8.3080435,9.4063635
12.02.2011,6.733333333,13.115556,9.822925
13.02.2011,0,0.81460375,3.2859104
14.02.2011,0,12.254466,0.063369974
15.02.2011,0,0.2016672,0.3568708
16.02.2011,0,0.12441898,0.33746234
17.02.2011,0.133333333,4.366641,1.682531
18.02.2011,0,11.223218,0
19.02.2011,0,0.043723512,0.37703452
20.02.2011,0,11.439725,0.47377306
21.02.2011,0.1,0.030231914,1.828507
22.02.2011,1.2,3.9341683,2.8018243
23.02.2011,0,4.630961,0.43388152
24.02.2011,0,0.19306822,0.97002125
25.02.2011,1.333333333,8.1962,5.2133307
26.02.2011,1.066666667,0,7.429794
27.02.2011,8.166666667,2.1560218,7.56223
28.02.2011,0,3.658427,2.6605701
01.03.2011,0,0.10413091,0.37279204
02.03.2011,0.133333333,0,0.41344798
03.03.2011,6.133333333,4.613088,6.022444
04.03.2011,4.5,6.9445724,5.8581777
05.03.2011,4.4,0.6891344,2.3465145
06.03.2011,6.1,3.6660404,3.2199976
07.03.2011,18.73333333,8.630111,10.012825
08.03.2011,0.2,15.208013,9.711708
09.03.2011,0,12.052171,3.1735547
10.03.2011,0,5.703949,3.461669
11.03.2011,0,10.317721,0.84996516
12.03.2011,0,6.675089,1.6028934
13.03.2011,0.866666667,2.6541712,4.9543505
14.03.2011,0.266666667,1.4956888,0.24609728
15.03.2011,0,1.2748263,0.09938723
16.03.2011,0,0.222376,2.1063957
17.03.2011,2.366666667,0.15837431,8.704622
18.03.2011,0.5,0.37423477,5.3743095
19.03.2011,5.2,4.6747293,7.6269174
20.03.2011,5.733333333,17.31812,6.28169
21.03.2011,12.03333333,2.1148267,8.796251
22.03.2011,14.96666667,3.305747,7.7102656
23.03.2011,5.733333333,2.8763986,3.468231
24.03.2011,8.533333333,6.285785,1.5799063
25.03.2011,5.3,2.368507,7.3861623
26.03.2011,9.6,2.524196,6.0866246
27.03.2011,6.8,6.845328,9.358283
28.03.2011,6,0.69987047,7.547462
29.03.2011,12.1,1.4824106,11.144515
30.03.2011,5.333333333,13.672454,13.312776
31.03.2011,10.3,2.9760864,3.6927512
01.04.2011,11.45,1.4940287,4.293508
02.04.2011,17.5,1.409747,12.484684
03.04.2011,13.65,4.2411833,6.362289
04.04.2011,8.55,5.218682,7.9911413
05.04.2011,8.55,2.7893913,12.090299
06.04.2011,12.85,9.170381,15.326502
07.04.2011,15.2,2.7157755,6.0352597
08.04.2011,8.8,4.299836,4.449105
09.04.2011,5.1,1.4548134,0.77837944
10.04.2011,0,0.08870552,0.02789305
11.04.2011,6.55,0.5413727,0.07118683
12.04.2011,4.55,1.8254988,2.5750873
13.04.2011,7.25,5.3185205,3.4998372
14.04.2011,3.75,0.29496214,2.2393403
15.04.2011,0.85,4.4736195,0.067913316
16.04.2011,0,2.0081491,0.10734534
17.04.2011,1.45,0.34718573,1.3011812
18.04.2011,5.4,1.6032556,0.021401277
19.04.2011,0.75,6.1113443,0.006488708
20.04.2011,0,0,0.13068861
21.04.2011,0,0.12275836,0.63042814
22.04.2011,0,0,2.2552102
23.04.2011,0,0,0.87579215
24.04.2011,6.35,0.17001294,4.748452
25.04.2011,17.4,7.459049,8.66468
26.04.2011,9.65,5.474001,1.0000108
27.04.2011,5.75,1.4575374,2.6575925
28.04.2011,2.75,0.13501109,3.8219304
29.04.2011,1.95,2.5164924,10.842504
30.04.2011,4.85,3.9473937,7.814268
01.05.2011,0,11.800608,1.6598693
02.05.2011,0,0.91728693,0.048286375
03.05.2011,0,0,1.3797785
04.05.2011,0,0,1.7111611
05.05.2011,0,0,0.16641596
06.05.2011,0,0,0.016644709
07.05.2011,0,0,0
08.05.2011,0,0,0
09.05.2011,0,0.7603944,0.553135
10.05.2011,0,2.1014047,0.49031958
11.05.2011,5.433333333,0,0.33315703
12.05.2011,0.133333333,0,0.12729962
13.05.2011,0,3.8014426,0.79531026
14.05.2011,0,0,0.20801067
15.05.2011,0,0,0.8305452
16.05.2011,0,0,0.25922626
17.05.2011,0,0,0
18.05.2011,0,0,0
19.05.2011,0,0,0
20.05.2011,0,0,0
21.05.2011,0,0,0.060007893
22.05.2011,0.1,0,0.30791605
23.05.2011,0,0,0.11850674
24.05.2011,0,0,0.2292745
25.05.2011,0,0.31896228,0
26.05.2011,0,0.14522456,0
27.05.2011,0,0.11299161,0.020438824
28.05.2011,0,0,0
29.05.2011,0,0,0
30.05.2011,0,0,0
31.05.2011,0,0,0
01.06.2011,0,0,0.07817552
02.06.2011,0,0,0.73291284
03.06.2011,0,0,0.38435778
04.06.2011,0,0.61797506,0.012739769
05.06.2011,0,3.2167015,0
06.06.2011,0,0.025353687,0
07.06.2011,0,0,0
08.06.2011,0,0,0
09.06.2011,0,0,0.02954489
10.06.2011,0,0,0.120737344
11.06.2011,0,0,0
12.06.2011,0,0,0.002471913
13.06.2011,0,0,0
14.06.2011,0,0,0.15214485
15.06.2011,0,0,0
16.06.2011,0,0,0.09966408
17.06.2011,0,0,0
18.06.2011,0,0,0.16781007
19.06.2011,0,0,0.027058903
20.06.2011,0,0,0.03421931
21.06.2011,0,0,0
22.06.2011,0,0,0
23.06.2011,0.4,0,0.13586637
24.06.2011,0,0,0.007722061
25.06.2011,0,0,0
26.06.2011,0,0,0
27.06.2011,0,0,0
28.06.2011,0,0,0
29.06.2011,0,0,0
30.06.2011,0,0,0
01.07.2011,0.133333333,0,0.031075248
02.07.2011,0,0.6700212,1.2959348
03.07.2011,1.166666667,0.89569396,0.019270882
04.07.2011,0,0,0
05.07.2011,0,0,0
06.07.2011,0,0,0
07.07.2011,0,0,0
08.07.2011,0,0,0
09.07.2011,0,0,0
10.07.2011,0,0,0
11.07.2011,0,0,0
12.07.2011,0,0,0
